2.447507907241501925e+03,1.006569630369945401e+01,4.622279230490548230e+00,1.326817402361213372e+00,4.579256373496654042e+00,7.857452660337945538e+00,2.042894319240553536e+00
2.943117176305333032e+03,8.183447745343521262e+00,3.834094256217556840e+00,9.954640877194789184e-01,3.706790589038157169e+00,4.990658431402742679e+00,1.698879011768329228e+00
2.970411332511602723e+03,8.086353053502685739e+00,3.794114199896374107e+00,9.786681119270050910e-01,3.661989479719152119e+00,4.860571315702535422e+00,1.683268557884304295e+00
2.214009305654516993e+03,1.106861240465548590e+01,5.049761641095549258e+00,1.506666030884625140e+00,5.046331447281963811e+00,9.652886873714205507e+00,2.258346424845704803e+00
2.280019213475969082e+03,1.077503204299800110e+01,4.924213616394408355e+00,1.453838458922331656e+00,4.909488244201799745e+00,9.108033134281228627e+00,2.192963976113747382e+00
2.392431756057259918e+03,1.029375534516541357e+01,4.719120715364624630e+00,1.367553498717375859e+00,4.685362353374801891e+00,8.249364767113309682e+00,2.089923772053597251e+00
2.529361721775369915e+03,9.735156851984850590e+00,4.482355714168149596e+00,1.267966782987858920e+00,4.425596515396109432e+00,7.306527462886560187e+00,1.976783295546387320e+00
2.586541087071800575e+03,9.509704905910977502e+00,4.387236684286036414e+00,1.227966240070088144e+00,4.320882283278331570e+00,6.942362830265514262e+00,1.933083539631861747e+00
2.161094952645295507e+03,1.131044081598767370e+01,5.153406597085846919e+00,1.550281524154895063e+00,5.159116811673047032e+00,1.011368314659093492e+01,2.313641977590912280e+00
2.599845390684092308e+03,9.457845273737836678e+00,4.365395816626888248e+00,1.218782160373244272e+00,4.296806770840946754e+00,6.859927382336761248e+00,1.923191285880411439e+00
2.459162054353993881e+03,1.001804039018554349e+01,4.602073001636651561e+00,1.318318251641016126e+00,4.557092826824757914e+00,7.776774125653233227e+00,2.033212895078388094e+00
2.265969981029087648e+03,1.083679781347851012e+01,4.950601053325286216e+00,1.464941171058999680e+00,4.938270917303795748e+00,9.221338035736231120e+00,2.206560564288347681e+00
2.586954346238953804e+03,9.508090735749346933e+00,4.386556646246170033e+00,1.227680280246254751e+00,4.320132848853130092e+00,6.939789455082753022e+00,1.932774734609930434e+00
2.084729892679964451e+03,1.167055252645892693e+01,5.308099474355731928e+00,1.615385348453548087e+00,5.327167329805476470e+00,1.081993534492692355e+01,2.398392241391230861e+00
2.048538322587186030e+03,1.184615557761816795e+01,5.383676266825442092e+00,1.647195147613504940e+00,5.409154803045655768e+00,1.117303906753901188e+01,2.440764688104681390e+00
2.312302078650121530e+03,1.063451338827916892e+01,4.864235990975628532e+00,1.428603417850671908e+00,4.844022463975393933e+00,8.852893602461701761e+00,2.162347232295404265e+00
2.769844900434403371e+03,8.812867396212963556e+00,4.095101327502340460e+00,1.105146948538289431e+00,3.997776262500351230e+00,5.876293558337973622e+00,1.805155227000556861e+00
2.871359752956302145e+03,8.441198443563534326e+00,3.940609123902347299e+00,1.040218442980144653e+00,3.825838568607423440e+00,5.344460552333804237e+00,1.741335266280056526e+00
2.593470595221966050e+03,9.482666665516470417e+00,4.375847570539595388e+00,1.223177087347594005e+00,4.308329400711238044e+00,6.899321026978481264e+00,1.927918523237417858e+00
2.785407393376616710e+03,8.755301370599136490e+00,4.071107519627005011e+00,1.095061931202385042e+00,3.971125962801993481e+00,5.792246261383025896e+00,1.795069551365963134e+00
2.427339829187168107e+03,1.014865576043795770e+01,4.657479394674912676e+00,1.341623760586966307e+00,4.617845965200744196e+00,7.998901238433538730e+00,2.059868148612024719e+00
2.637366276120437760e+03,9.312744177125070522e+00,4.304366731201121787e+00,1.193120874753042404e+00,4.229468246962391653e+00,6.631922647199238519e+00,1.895830717663908649e+00
2.365881579489186151e+03,1.040544269608836636e+01,4.766630516365097492e+00,1.387539876592995158e+00,4.737349712200324525e+00,8.444809337835154750e+00,2.113377120540218534e+00
2.744237734323425229e+03,8.908087301039721240e+00,4.134839298355894144e+00,1.121850380506563605e+00,4.041873449852692701e+00,6.016663168617928825e+00,1.821999580234151539e+00
2.150763155948881376e+03,1.135837266371546228e+01,5.173972892274861124e+00,1.558936586563512527e+00,5.181478111144452114e+00,1.020630173825470877e+01,2.324756208590565087e+00
2.165716710910542133e+03,1.128907640179185634e+01,5.144242117860510000e+00,1.546424815089474158e+00,5.149150510323708296e+00,1.007253782243225970e+01,2.308704538691871200e+00
2.615559132290877642e+03,9.396872560967352683e+00,4.339736212113852964e+00,1.207992644452752895e+00,4.268506231948578922e+00,6.763642899751842741e+00,1.911637147970221218e+00
2.806156820544060793e+03,8.678892731583545128e+00,4.039295979980277451e+00,1.081691607862173887e+00,3.935763260685181564e+00,5.681636308285490600e+00,1.781796356994258979e+00
2.002378602029637705e+03,1.207507159448769229e+01,5.482330077135683766e+00,1.688720378197072769e+00,5.516070502457111502e+00,1.164191899462275082e+01,2.497030279354730098e+00
2.566705961265140104e+03,9.587432947537214645e+00,4.419999786843566092e+00,1.241743608818653755e+00,4.356975161445991063e+00,7.066851038699549115e+00,1.948022124643945974e+00
2.361366866426678826e+03,1.042455211712393925e+01,4.774764642566357686e+00,1.390961829633540203e+00,4.746246144575644088e+00,8.478480836278713184e+00,2.117417700353445564e+00
2.782064329997484492e+03,8.767648534160617402e+00,4.076251936962886013e+00,1.097224186110443256e+00,3.976841521609167263e+00,5.810221616396270328e+00,1.797226593967552466e+00
2.118187495349866822e+03,1.151109242879474337e+01,5.239550233218102981e+00,1.586534884293841596e+00,5.252739246794204675e+00,1.050423912337269350e+01,2.360508694804723362e+00
2.648760518628323553e+03,9.269007322876493760e+00,4.285995072008002005e+00,1.185396449982262679e+00,4.209177903271452692e+00,6.563961441700033816e+00,1.887675373004004120e+00
2.180930542124611748e+03,1.121908154057635087e+01,5.114227743700199724e+00,1.533793992330053424e+00,5.116501552957789301e+00,9.938328133431813427e+00,2.292599376011817736e+00
2.329938052215198240e+03,1.055855487023553252e+01,4.831846912272093952e+00,1.414976596840812340e+00,4.808643622618277824e+00,8.716498350125050365e+00,2.145979802015006044e+00
2.046899876856919718e+03,1.185418442171239306e+01,5.387133895326257083e+00,1.648650481642519150e+00,5.412903996491920999e+00,1.118932003193393321e+01,2.442718403832071949e+00
2.646455754166947372e+03,9.277842161346487870e+00,4.289705234235602127e+00,1.186956383870705123e+00,4.213276280891123271e+00,6.577661044484703012e+00,1.889319325338164379e+00
2.053510712814931594e+03,1.182183197865862745e+01,5.373202416029744910e+00,1.642786669695331270e+00,5.397796836054680192e+00,1.112378831204168605e+01,2.434854597445002433e+00
2.125962680050046401e+03,1.147441792374152136e+01,5.223795577112151811e+00,1.579904394605747608e+00,5.235624521037770762e+00,1.043229763203203220e+01,2.351875715843843917e+00
2.649968218231911123e+03,9.264380272721641774e+00,4.284052141895107191e+00,1.184579550278294313e+00,4.207031523784018567e+00,6.556792346916197722e+00,1.886815081629943824e+00
2.740650358706178849e+03,8.921477661392144043e+00,4.140432368164115751e+00,1.124201452991873573e+00,4.048076110133569827e+00,6.036537395575294340e+00,1.824384487469035365e+00
2.415826479690791530e+03,1.019629799554344096e+01,4.677708451277791113e+00,1.350133029902396586e+00,4.640011421955904325e+00,8.080708927957870102e+00,2.069685071354944395e+00
2.797075175263374149e+03,8.712287771937861081e+00,4.053194378967597267e+00,1.087532987377387350e+00,3.951217290769900803e+00,5.729846317737946393e+00,1.787581558128553683e+00
2.404403819428051520e+03,1.024377235134862474e+01,4.697876345551952326e+00,1.358616754507521174e+00,4.662101691002844106e+00,8.162646458687683904e+00,2.079517575042522104e+00
2.257053573839075398e+03,1.087619542024868657e+01,4.967439877770058132e+00,1.472026369559919168e+00,4.956632213446606983e+00,9.293979172499152952e+00,2.215277500699898372e+00
2.708215718743583693e+03,9.043129743403234500e+00,4.191299577722035430e+00,1.145584659550368034e+00,4.104443679760520602e+00,6.218616853509114861e+00,1.846234022421093801e+00
2.735939790751654982e+03,8.939079782419740994e+00,4.147786474016193381e+00,1.127292816626406902e+00,4.056230276322253303e+00,6.062713310010169110e+00,1.827525597201220320e+00
2.172990705364641599e+03,1.125554741735116693e+01,5.129862571813165850e+00,1.540373493591653986e+00,5.133510409277183051e+00,1.000813539935263208e+01,2.300976247922315920e+00
2.299385840376675787e+03,1.069050213572767660e+01,4.888124498521987604e+00,1.438654122560867554e+00,4.870104259356962118e+00,8.954114080526684560e+00,2.174493689663202112e+00
2.619527329750861099e+03,9.381522090603843012e+00,4.333279483829529433e+00,1.205277736632439867e+00,4.261382276280959225e+00,6.739510830870460545e+00,1.908741299704455274e+00
2.672484534487467499e+03,9.178414070489452570e+00,4.247977698074743458e+00,1.169412559594704248e+00,4.167160740167757282e+00,6.424318474303493787e+00,1.870918216916419352e+00
2.127261748883554901e+03,1.146830418032232757e+01,5.221169642428888480e+00,1.578799253824238136e+00,5.232771563525043135e+00,1.042032900442762688e+01,2.350439480531315350e+00
2.582129865740852438e+03,9.526948228698227439e+00,4.394502063514915235e+00,1.231021388821083029e+00,4.328888355656451914e+00,6.969882938948100737e+00,1.936385952673772115e+00
2.687771778650487704e+03,9.120366737219484321e+00,4.223644461323796229e+00,1.159182441719851964e+00,4.140246165304466430e+00,6.335641601331898798e+00,1.860276992159827891e+00
2.190653528462588383e+03,1.117461202348946792e+01,5.095167405487202927e+00,1.525773068200960481e+00,5.095761255826521285e+00,9.853532614188365457e+00,2.282423913702603890e+00
2.431377916439490491e+03,1.013199526560263486e+01,4.650407718458339446e+00,1.338649132951055920e+00,4.610095402951667864e+00,7.970392276306429657e+00,2.056447073156771665e+00
2.041876653056193845e+03,1.187884313176827789e+01,5.397754339157105008e+00,1.653120703739165531e+00,5.424419085452371725e+00,1.123939782518291430e+01,2.448727739021949734e+00
2.548110530187565018e+03,9.660761630824779900e+00,4.450938312047811429e+00,1.254754246569464993e+00,4.391033931094427523e+00,7.185318921493672129e+00,1.962238270579240718e+00
2.393141387718513670e+03,1.029078616204897578e+01,4.717858411975886845e+00,1.367022487433035893e+00,4.683980492110665139e+00,8.244200439012084658e+00,2.089304052681450141e+00
2.730757609679525558e+03,8.958469685615245481e+00,4.155889875864711591e+00,1.130699194812988528e+00,4.065213338196651982e+00,6.091614229072209952e+00,1.830993707488665301e+00
2.797961267046694957e+03,8.709026193517173553e+00,4.051836619338249790e+00,1.086962326414557589e+00,3.949707843168505317e+00,5.725128712133083830e+00,1.787015445455970131e+00
2.695248802746341880e+03,9.092067348953133177e+00,4.211789039551699254e+00,1.154198348443233435e+00,4.127126952359956746e+00,6.292635874980001987e+00,1.855116304997600274e+00
2.158413647629631214e+03,1.132285711555740271e+01,5.158733383327914090e+00,1.552523220721920616e+00,5.164909095090945534e+00,1.013763430104866359e+01,2.316516116125839631e+00
2.444725304095111824e+03,1.007710520827773237e+01,4.627118209704891072e+00,1.328852803785156578e+00,4.584562818794500672e+00,7.876829629981322967e+00,2.045219555597758809e+00
2.073729048106250502e+03,1.172358000478900486e+01,5.330912126445229937e+00,1.624986873643690544e+00,5.351922707323685025e+00,1.092596149259892080e+01,2.411115379111870460e+00
2.428055482775386736e+03,1.014570124038692889e+01,4.656225233536309460e+00,1.341096208979783322e+00,4.616471478114435811e+00,7.993841798749294014e+00,2.059261015849915388e+00
2.108422729734380937e+03,1.155735358560714054e+01,5.259429109255487234e+00,1.594901200098549410e+00,5.274329412699735542e+00,1.059534124524568277e+01,2.371440949429481915e+00
2.391220288818618883e+03,1.029882616989754673e+01,4.721276588768247962e+00,1.368460408376203308e+00,4.687722346629027648e+00,8.258188275180645022e+00,2.090982593021677438e+00
2.499706193541204357e+03,9.853806818968447345e+00,4.532520680431599835e+00,1.289064625143226950e+00,4.480736088089052771e+00,7.501958939944985971e+00,2.000235072793398405e+00
2.420825859155941544e+03,1.017558497717199373e+01,4.668912374235462792e+00,1.346432973600612426e+00,4.630374367646316713e+00,8.045090432290624705e+00,2.065410851874875053e+00
2.750631258654081648e+03,8.884253863597969314e+00,4.124887181561807559e+00,1.117667014310056661e+00,4.030834250841137667e+00,5.981371273923991261e+00,1.817764552870879013e+00
2.215780713020992607e+03,1.106061951587259529e+01,5.046339409404494880e+00,1.505225962961834085e+00,5.042604646866327478e+00,9.637841569104725892e+00,2.256540988292567107e+00
2.210002399157919172e+03,1.108671627436410745e+01,5.057513814050245138e+00,1.509928144249226722e+00,5.054772873835821301e+00,9.687008190221717996e+00,2.262440982826606106e+00
2.541628167864846091e+03,9.686430569050326511e+00,4.461775153579107922e+00,1.259311604208287916e+00,4.402958274166794972e+00,7.227024272661299875e+00,1.967242912719356029e+00
2.275164834846225858e+03,1.079633099216690262e+01,4.933311280424037548e+00,1.457666339579046788e+00,4.919413030982258128e+00,9.147024732085478504e+00,2.197642967850257367e+00
2.201215889138009970e+03,1.112653262087809125e+01,5.074567403354647510e+00,1.517104366348586364e+00,5.073339476646463453e+00,9.762265689433677451e+00,2.271471882732041259e+00
2.252976160786691253e+03,1.089426344657256074e+01,4.975164207586647791e+00,1.475276537282223410e+00,4.965053382923461101e+00,9.327389059212631395e+00,2.219286687105515909e+00
2.429411099555726196e+03,1.014010686774413550e+01,4.653850592919613227e+00,1.340097339718332448e+00,4.613868923375559206e+00,7.984266196975217333e+00,2.058111943637026098e+00
2.778928661036632093e+03,8.779239067679487363e+00,4.081082074899901713e+00,1.099254362765033965e+00,3.982207124172831403e+00,5.827121137559881703e+00,1.799254536507185920e+00
2.292179695217583230e+03,1.072187287962458058e+01,4.901514682438921966e+00,1.444287924388931055e+00,4.884719530642027685e+00,9.011082116991191882e+00,2.181329854038942972e+00
2.903006695290564494e+03,8.327058568799149185e+00,3.893374430375239115e+00,1.020370703151018965e+00,3.773100085185066010e+00,5.186268424478968520e+00,1.722352210937476258e+00
2.258097307917254511e+03,1.087157561697877028e+01,4.965465041882223929e+00,1.471195421036578521e+00,4.954479064468823246e+00,9.285446322696808252e+00,2.214253558723616955e+00
2.419471163584647456e+03,1.018119374722789949e+01,4.671294027483903655e+00,1.347434808939932394e+00,4.632983880302101731e+00,8.054727534590949034e+00,2.066567304150913831e+00
2.429600257756342671e+03,1.013932647503786200e+01,4.653519351337158660e+00,1.339958006403267676e+00,4.613505880623338662e+00,7.982930899290330728e+00,2.057951707914839723e+00
2.844515125587450711e+03,8.538631679407412634e+00,3.981010565962736614e+00,1.057196271749928362e+00,3.870882241328265305e+00,5.481406845708010955e+00,1.757768821484961386e+00
2.185657059049411146e+03,1.119743868744646065e+01,5.104950437241138950e+00,1.529889923861502243e+00,5.106407228687336541e+00,9.897013289048063100e+00,2.287641594685767554e+00
2.307138487592978436e+03,1.065685958861930871e+01,4.873768884236118204e+00,1.432614202181146101e+00,4.854431795660096860e+00,8.893223058521531499e+00,2.167186767022583727e+00
2.422435042655043162e+03,1.016892631469332642e+01,4.666085089120787899e+00,1.345243687872767158e+00,4.627276439608702496e+00,8.033656946964295997e+00,2.064038833635715608e+00
2.040165692807545611e+03,1.188725717089616829e+01,5.401378639924883096e+00,1.654646205673553361e+00,5.428348371871035027e+00,1.125651112401937581e+01,2.450781334882325080e+00
2.901951998081272450e+03,8.330850359496896118e+00,3.894941920677861713e+00,1.021029324754758605e+00,3.774851576258023922e+00,5.191484913447698801e+00,1.722978189613723954e+00
2.165006829924132944e+03,1.129235479986439294e+01,5.145648321664801017e+00,1.547016589294029298e+00,5.150679825062513650e+00,1.007884613761708081e+01,2.309461536514049840e+00
2.913242676115221002e+03,8.290301027324753491e+00,3.878185273975547354e+00,1.013988689515683106e+00,3.756123022321337768e+00,5.135837895784935547e+00,1.716300547494192363e+00
2.435921612370207185e+03,1.011327892749584123e+01,4.642464935859330843e+00,1.335308110695690331e+00,4.601388886750254592e+00,7.938426721836936650e+00,2.052611206620432505e+00
2.718452392905917804e+03,9.004619772353192886e+00,4.175186747872115411e+00,1.138811077492659418e+00,4.086596959192458911e+00,6.160681634668361717e+00,1.839281796160203486e+00
2.924629397509979754e+03,8.249499907229129292e+00,3.861338200350002747e+00,1.006910291646656797e+00,3.737282349373785451e+00,5.080152674663052537e+00,1.709618320959566340e+00
2.945921289745353533e+03,8.173449804219394821e+00,3.829973712494164406e+00,9.937329471807547776e-01,3.702176214060787007e+00,4.977182597638811323e+00,1.697261911716657412e+00
2.837714006006915952e+03,8.563409704095668928e+00,3.991296473945913359e+00,1.061518899224044743e+00,3.882340689556264213e+00,5.516513730817376171e+00,1.761981647698085185e+00
2.421488823604885511e+03,1.017284119474949833e+01,4.667747332963372742e+00,1.345942903395740187e+00,4.629097821930764134e+00,8.040378131763267433e+00,2.064845375811592110e+00
2.017661703951907612e+03,1.199864636341765411e+01,5.449377653662700993e+00,1.674849786691926301e+00,5.480371432646758301e+00,1.148430102779665773e+01,2.478116123335599053e+00
2.573142220507571892e+03,9.562156447915350910e+00,4.409341901768737415e+00,1.237261746574881860e+00,4.345237007784061412e+00,7.026245771126064632e+00,1.943149492535127809e+00
2.974443411435900089e+03,8.072050516554991617e+00,3.788231890571976290e+00,9.761970192147022551e-01,3.655392198740227805e+00,4.841556352964509813e+00,1.680986762355741293e+00
2.724043294544244418e+03,8.983632371005286998e+00,4.166409505201552399e+00,1.135121332197320365e+00,4.076871943821736011e+00,6.129223361996718467e+00,1.835506803439606260e+00
2.610545978598997408e+03,9.416292261747001291e+00,4.347906468472112707e+00,1.211428086066571597e+00,4.277519231850329895e+00,6.794234619212208948e+00,1.915308154305465083e+00
2.479963027464343668e+03,9.933483164045792790e+00,4.566247017581114953e+00,1.303249590909318245e+00,4.517775097717156463e+00,7.634659081027665550e+00,2.016159089723319919e+00
2.288279622479914906e+03,1.073889160637953033e+01,4.908780490370214800e+00,1.447344978096741341e+00,4.892648814714482874e+00,9.042063707600515698e+00,2.185047644912061937e+00
2.280792081232531928e+03,1.077164516562366359e+01,4.922767099389305123e+00,1.453229833671908722e+00,4.907910087784435937e+00,9.101840581109355455e+00,2.192220869733122690e+00
2.817148600764287494e+03,8.638571098398919901e+00,4.022525557869954582e+00,1.074643326329702164e+00,3.917107078389951091e+00,5.623702096756949764e+00,1.774844251610834034e+00
2.913222408587138489e+03,8.290373733070149243e+00,3.878215306949910790e+00,1.014001308256627931e+00,3.756156599303155375e+00,5.135937399486408594e+00,1.716312487938369102e+00
2.351630488926182807e+03,1.046588175230898621e+01,4.792362267207711746e+00,1.398365085591358747e+00,4.765488745873960319e+00,8.551536453625745438e+00,2.126184374435089453e+00
2.031349847159159026e+03,1.193073307783554071e+01,5.420108831547531203e+00,1.662529977056853792e+00,5.448652149403165446e+00,1.134514557726436301e+01,2.461417469271723668e+00
2.879791465437423540e+03,8.410713317878647288e+00,3.927983311520594434e+00,1.034912978129563843e+00,3.811749792716965235e+00,5.301973568829600580e+00,1.736236828259552167e+00
2.465888148838246707e+03,9.990628640762439616e+00,4.590455199259174002e+00,1.313431655023153510e+00,4.544345727091720022e+00,7.730558248541700372e+00,2.027666989825004151e+00
2.220014670094735720e+03,1.104154146180603391e+01,5.038171867324587438e+00,1.501789095087188830e+00,5.033709484708655424e+00,9.601978076067670287e+00,2.252237369128120559e+00
2.496867137134000131e+03,9.865230010887382051e+00,4.537354107178577678e+00,1.291097482532149954e+00,4.486045811652190629e+00,7.520911958158867705e+00,2.002509434979064196e+00
2.661449880550437229e+03,9.220473053476807124e+00,4.265621561209129275e+00,1.176830574717366629e+00,4.186665881650804444e+00,6.488960354966078370e+00,1.878675242595929440e+00
2.769359244529757234e+03,8.814667481823059703e+00,4.095851982041117445e+00,1.105462468203987747e+00,3.998609726606926262e+00,5.878931606280311861e+00,1.805471792753637450e+00
2.781600393734914178e+03,8.769362833538792756e+00,4.076966280121698816e+00,1.097524433820519674e+00,3.977635104014789036e+00,5.812719574618676610e+00,1.797526348954241238e+00
2.225312707572092677e+03,1.101772062439707689e+01,5.027975690152181265e+00,1.497498619181054869e+00,5.022603506944032681e+00,9.557293577162033316e+00,2.246875229259444051e+00
2.732950155879936574e+03,8.950262674196601154e+00,4.152459710978507523e+00,1.129257271804144924e+00,4.061411058252122785e+00,6.079373066996575758e+00,1.829524768039589189e+00
2.912725138035764303e+03,8.292157685617315366e+00,3.878952227930156482e+00,1.014310935328158081e+00,3.756980468788134520e+00,5.138379189725106322e+00,1.716605502767012847e+00
2.296369060920362244e+03,1.070362342920662968e+01,4.893724683558847488e+00,1.441010342560473445e+00,4.876217187753583815e+00,8.977919661267515394e+00,2.177350359352101972e+00
2.763198339342132840e+03,8.837522229041111288e+00,4.105384583363993478e+00,1.109469302585550654e+00,4.009192365158606108e+00,5.912477697826089340e+00,1.809497323739130747e+00
2.767206787129373424e+03,8.822648248115498859e+00,4.099180313261469699e+00,1.106861457219481037e+00,4.002305010366667304e+00,5.890634746608109040e+00,1.806876169592973147e+00
2.818647633155223957e+03,8.633080289653067396e+00,4.020242754612144864e+00,1.073683924398439071e+00,3.914566843783800820e+00,5.615836182057478254e+00,1.773900341846897488e+00
2.172636430929351263e+03,1.125717772722868659e+01,5.130561674865604438e+00,1.540667694421189449e+00,5.134270867523318849e+00,1.001126208087055325e+01,2.301351449704466479e+00
2.779650878678171011e+03,8.776568692499099100e+00,4.079969163039746327e+00,1.098786588414623511e+00,3.980970903166333841e+00,5.823225404412683659e+00,1.798787048529522092e+00
2.279297535736219743e+03,1.077819561866559539e+01,4.925564801851210817e+00,1.454406973932380831e+00,4.910962361712523538e+00,9.113819322280015456e+00,2.193658318673601837e+00
2.163848691021806644e+03,1.129770575425987111e+01,5.147943583668622480e+00,1.547982508190656414e+00,5.153175972201379018e+00,1.008914675483044654e+01,2.310697610579653727e+00
2.512221586479365214e+03,9.803585043153066891e+00,4.511278347976039882e+00,1.280130598161921540e+00,4.457394263596220263e+00,7.418919131542501155e+00,1.990270295785100174e+00
2.563670770297765102e+03,9.599371190190151282e+00,4.425034766028290711e+00,1.243860943535837871e+00,4.362519512258848486e+00,7.086070287473184237e+00,1.950328434496782171e+00
2.140231855523730701e+03,1.140747799167588994e+01,5.195050433765788789e+00,1.567806943454210789e+00,5.204389045751143250e+00,1.030162905051418321e+01,2.336195486061702020e+00
2.866541043200340027e+03,8.458645615735900236e+00,3.947838361119734074e+00,1.043256280804064184e+00,3.833902816051559359e+00,5.368854031878104394e+00,1.744262483825372634e+00
2.447376851450927006e+03,1.006623337951196007e+01,4.622507012549065486e+00,1.326913213217473908e+00,4.579506171239940748e+00,7.858364293303632842e+00,2.043003715196435977e+00
2.262591690077638305e+03,1.085170676471284068e+01,4.956972568758191144e+00,1.467622073295186125e+00,4.945219056665381530e+00,9.248793289891787950e+00,2.209855194787014643e+00
2.079534847399296723e+03,1.169555678913850549e+01,5.318855375232772964e+00,1.619912336866908387e+00,5.338840041780169798e+00,1.086986540625134090e+01,2.404383848750160979e+00
2.107547151725526419e+03,1.156151277084183882e+01,5.261216676639382861e+00,1.595653529997094644e+00,5.276270603128149439e+00,1.060355134840959401e+01,2.372426161809151335e+00
2.399294868731108636e+03,1.026507365536244265e+01,4.706928739391270433e+00,1.362424747548098170e+00,4.672014325418410330e+00,8.199546719478115975e+00,2.083945606337374024e+00
2.436372141186757290e+03,1.011142485103428079e+01,4.641678195957225306e+00,1.334977180954109777e+00,4.600526427757174019e+00,7.935263683912215704e+00,2.052231642069465956e+00
2.578403393559227425e+03,9.541533929013921167e+00,4.400648940016660404e+00,1.233606221045073337e+00,4.335660867417518105e+00,6.993204504286924639e+00,1.939184540514431010e+00
2.061881749292194399e+03,1.178102658392811186e+01,5.355635262163406907e+00,1.635392668715836884e+00,5.378743724112383440e+00,1.104141106668058114e+01,2.424969328001669755e+00
